patent_id,application_number,title,abstract,inventors,assignee,status,filing_date,url,source_query,last_updated_utc,llm_summary,pmid,journal,pubdate,year,month,day,authors,rochester_authors,affiliations,authors_display
14900537,14900537,POLYOXOMETALLATES FOR USE AT ELEVATED TEMPERATURES AND PRESSURES,No abstract available.,,Assignee unavailable,Patented Case,2015-12-21,https://patentcenter.uspto.gov/applications/14900537,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14900537,USPTO Patent Application - Assignee unavailable,"Dec 21, 2015",2015,Dec,21,,,,
14970028,14970028,METHOD AND COMPOSITIONS FOR TREATMENT OR PREVENTION OF INFLAMMATORY CONDITIONS,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-12-15,https://patentcenter.uspto.gov/applications/14970028,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14970028,USPTO Patent Application - Assignee unavailable,"Dec 15, 2015",2015,Dec,15,,,,
14969289,14969289,IMMUNITY TO FOLATE RECEPTORS,No abstract available.,,Assignee unavailable,Patented Case,2015-12-15,https://patentcenter.uspto.gov/applications/14969289,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14969289,USPTO Patent Application - Assignee unavailable,"Dec 15, 2015",2015,Dec,15,,,,
14958925,14958925,SEALED HEAD CONSTRUCTION FOR LIQUID LEVEL TRANSDUCERS,No abstract available.,,Assignee unavailable,Patented Case,2015-12-03,https://patentcenter.uspto.gov/applications/14958925,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14958925,USPTO Patent Application - Assignee unavailable,"Dec 03, 2015",2015,Dec,3,,,,
14941099,14941099,Doping Profile Measurement Using Terahertz Time Domain Spectroscopy (THz-TDS),No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-11-13,https://patentcenter.uspto.gov/applications/14941099,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14941099,USPTO Patent Application - Assignee unavailable,"Nov 13, 2015",2015,Nov,13,,,,
14891208,14891208,"OPTICAL DISPLAY APPARATUS, METHOD, AND APPLICATIONS",No abstract available.,,Assignee unavailable,Patented Case,2015-11-13,https://patentcenter.uspto.gov/applications/14891208,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14891208,USPTO Patent Application - Assignee unavailable,"Nov 13, 2015",2015,Nov,13,,,,
14937478,14937478,PORTABLE CADMIUM ZINC TELLURIDE (CZT) IMAGE IDENTIFICATION SYSTEM,No abstract available.,,Assignee unavailable,Patented Case,2015-11-10,https://patentcenter.uspto.gov/applications/14937478,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14937478,USPTO Patent Application - Assignee unavailable,"Nov 10, 2015",2015,Nov,10,,,,
14933839,14933839,Spectral Target for Macroscopic and Microscopic Reflectance Imaging,No abstract available.,,Assignee unavailable,Patented Case,2015-11-05,https://patentcenter.uspto.gov/applications/14933839,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14933839,USPTO Patent Application - Assignee unavailable,"Nov 05, 2015",2015,Nov,5,,,,
14933804,14933804,SMALL MOLECULE RNASE INHIBITORS AND METHODS OF USE,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-11-05,https://patentcenter.uspto.gov/applications/14933804,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14933804,USPTO Patent Application - Assignee unavailable,"Nov 05, 2015",2015,Nov,5,,,,
14888110,14888110,HUMAN EXTENSIVELY SELF-RENEWING ERYTHROBLASTS (ESRE),No abstract available.,,Assignee unavailable,Patented Case,2015-10-30,https://patentcenter.uspto.gov/applications/14888110,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14888110,USPTO Patent Application - Assignee unavailable,"Oct 30, 2015",2015,Oct,30,,,,
14926624,14926624,SHAPE MEMORY POLYMERS AND METHODS OF MAKING AND USE THEREOF,No abstract available.,,Assignee unavailable,Patented Case,2015-10-29,https://patentcenter.uspto.gov/applications/14926624,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14926624,USPTO Patent Application - Assignee unavailable,"Oct 29, 2015",2015,Oct,29,,,,
14924032,14924032,TREATING LIVER DISEASES,No abstract available.,,Assignee unavailable,Patented Case,2015-10-27,https://patentcenter.uspto.gov/applications/14924032,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14924032,USPTO Patent Application - Assignee unavailable,"Oct 27, 2015",2015,Oct,27,,,,
14872592,14872592,MULTI-COMPARTMENT CONTAINER WITH FRANGIBLE SEAL AND VAPOR PERMEABLE REGION,No abstract available.,,Assignee unavailable,Patented Case,2015-10-01,https://patentcenter.uspto.gov/applications/14872592,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14872592,USPTO Patent Application - Assignee unavailable,"Oct 01, 2015",2015,Oct,1,,,,
14871358,14871358,LIGHTING DEVICE WITH CENTRAL AND PERIPHERAL ILLUMINATION,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-09-30,https://patentcenter.uspto.gov/applications/14871358,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14871358,USPTO Patent Application - Assignee unavailable,"Sep 30, 2015",2015,Sep,30,,,,
14870647,14870647,Superresolution Imaging Of Scatterers In Pulse-Echo Imaging With Symmetric Stabilized Pulses,No abstract available.,,Assignee unavailable,Patented Case,2015-09-30,https://patentcenter.uspto.gov/applications/14870647,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14870647,USPTO Patent Application - Assignee unavailable,"Sep 30, 2015",2015,Sep,30,,,,
14777080,14777080,COMPOSITION AND METHODS FOR THE TREATMENT OF PERIPHERAL NERVE INJURY,No abstract available.,,Assignee unavailable,Patented Case,2015-09-15,https://patentcenter.uspto.gov/applications/14777080,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14777080,USPTO Patent Application - Assignee unavailable,"Sep 15, 2015",2015,Sep,15,,,,
14853772,14853772,Compositions and Methods for Controlled Localized Delivery of Bone Forming Therapeutic Agents,No abstract available.,,Assignee unavailable,Patented Case,2015-09-14,https://patentcenter.uspto.gov/applications/14853772,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14853772,USPTO Patent Application - Assignee unavailable,"Sep 14, 2015",2015,Sep,14,,,,
14775936,14775936,METHOD OF INHIBITING ANGIOGENESIS USING INHIBITORS OF G-PROTEIN-COUPLED RECEPTOR KINASE INTERACTING PROTEIN-1 (GIT1),No abstract available.,,Assignee unavailable,Patented Case,2015-09-14,https://patentcenter.uspto.gov/applications/14775936,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14775936,USPTO Patent Application - Assignee unavailable,"Sep 14, 2015",2015,Sep,14,,,,
14850474,14850474,PARALLEL MEMORY ALLOCATOR EMPLOYING LIVENESS METRICS,No abstract available.,,Assignee unavailable,Patented Case,2015-09-10,https://patentcenter.uspto.gov/applications/14850474,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14850474,USPTO Patent Application - Assignee unavailable,"Sep 10, 2015",2015,Sep,10,,,,
14849071,14849071,PATTERNING OF OLED MATERIALS,No abstract available.,,Assignee unavailable,Patented Case,2015-09-09,https://patentcenter.uspto.gov/applications/14849071,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14849071,USPTO Patent Application - Assignee unavailable,"Sep 09, 2015",2015,Sep,9,,,,
14849058,14849058,METHOD FOR MODIFYING THE REFRACTIVE INDEX OF AN OPTICAL MATERIAL AND RESULTING OPTICAL VISION COMPONENT,No abstract available.,,Assignee unavailable,Patented Case,2015-09-09,https://patentcenter.uspto.gov/applications/14849058,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14849058,USPTO Patent Application - Assignee unavailable,"Sep 09, 2015",2015,Sep,9,,,,
14833805,14833805,HETEROGENEOUS METHOD FOR ENERGY EFFICIENT DISTRIBUTION OF ON-CHIP POWER SUPPLIES AND POWER NETWORK ON-CHIP SYSTEM FOR SCALABLE POWER DELIVERY,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-08-24,https://patentcenter.uspto.gov/applications/14833805,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14833805,USPTO Patent Application - Assignee unavailable,"Aug 24, 2015",2015,Aug,24,,,,
14833540,14833540,FOCUSED BEAM SCATTEROMETRY APPARATUS AND METHOD,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2015-08-24,https://patentcenter.uspto.gov/applications/14833540,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14833540,USPTO Patent Application - Assignee unavailable,"Aug 24, 2015",2015,Aug,24,,,,
14769396,14769396,METHODS FOR EVALUATING BRAIN-WIDE PARAVASCULAR PATHWAY FOR WASTE CLEARANCE FUNCTION AND METHODS FOR TREATING NEURODEGENERATIVE DISORDERS BASED THEREON,No abstract available.,,Assignee unavailable,Patented Case,2015-08-20,https://patentcenter.uspto.gov/applications/14769396,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14769396,USPTO Patent Application - Assignee unavailable,"Aug 20, 2015",2015,Aug,20,,,,
29534674,29534674,REMOTE READY TEMPERATURE GAUGE,No abstract available.,,Assignee unavailable,Patented Case,2015-07-30,https://patentcenter.uspto.gov/applications/29534674,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,29534674,USPTO Patent Application - Assignee unavailable,"Jul 30, 2015",2015,Jul,30,,,,
14814174,14814174,MODULATION OF DYSTROPHIA MYOTONICA-PROTEIN KINASE (DMPK) EXPRESSION,No abstract available.,,Assignee unavailable,Patented Case,2015-07-30,https://patentcenter.uspto.gov/applications/14814174,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14814174,USPTO Patent Application - Assignee unavailable,"Jul 30, 2015",2015,Jul,30,,,,
14813700,14813700,Methods and Compositions Related to Reorganization of Arenavirus Genome for Development of Novel Arenavirus Live-Attenuated Vaccines (LAV),No abstract available.,,Assignee unavailable,Patented Case,2015-07-30,https://patentcenter.uspto.gov/applications/14813700,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14813700,USPTO Patent Application - Assignee unavailable,"Jul 30, 2015",2015,Jul,30,,,,
14764507,14764507,INDUCED PLURIPOTENT CELL-DERIVED OLIGODENDROCYTE PROGENITOR CELLS FOR THE TREATMENT OF MYELIN DISORDERS,No abstract available.,,Assignee unavailable,Patented Case,2015-07-29,https://patentcenter.uspto.gov/applications/14764507,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14764507,USPTO Patent Application - Assignee unavailable,"Jul 29, 2015",2015,Jul,29,,,,
14811458,14811458,METHOD OF INCREASING NATRIURETIC ACTIVITY BY ADMINISTERING NATRIURETIC POLYPEPTIDES WITH UNIQUE PHARMACOLOGIC PROFILES,No abstract available.,,Assignee unavailable,Patented Case,2015-07-28,https://patentcenter.uspto.gov/applications/14811458,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,14811458,USPTO Patent Application - Assignee unavailable,"Jul 28, 2015",2015,Jul,28,,,,
